"WAVELENGTH(microns)","THROUGHPUT","THROUGHPUTx5"
0.949,1.4614978878122E-008,7.3074894390609E-008
0.9492603515625,8.0887551363071E-009,4.0443775681535E-008
0.95,3.2752411000296E-008,1.6376205500148E-007
0.95026064453125,4.1371211818317E-008,2.0685605909159E-007
0.951,3.8523562167982E-008,1.9261781083991E-007
0.95126083984375,3.7527546834772E-008,1.8763773417386E-007
0.952,1.6599603397239E-008,8.2998016986193E-008
0.9522611328125,9.2794014724405E-009,4.6397007362203E-008
0.953,5.6890405817244E-008,2.8445202908622E-007
0.95326142578125,7.3563370974356E-008,3.6781685487178E-007
0.954,4.2320039705265E-008,2.1160019852632E-007
0.95426171875,3.136123162791E-008,1.5680615813955E-007
0.955,2.5326767110639E-008,1.266338355532E-007
0.9552619140625,2.3207426442935E-008,1.1603713221467E-007
0.956,3.0980819178102E-008,1.5490409589051E-007
0.95626220703125,3.3711846432693E-008,1.6855923216347E-007
0.957,8.7804360969625E-009,4.3902180484812E-008
0.9572625,5.4365114790065E-012,2.7182557395033E-011
0.958,1.6916186991517E-008,8.4580934957584E-008
0.95826279296875,2.2875247763815E-008,1.1437623881907E-007
0.959,2.6862334912897E-008,1.3431167456448E-007
0.9592630859375,2.8268230369066E-008,1.4134115184533E-007
0.96,2.2966871600211E-008,1.1483435800106E-007
0.96026328125,2.1097006873473E-008,1.0548503436737E-007
0.961,1.3227730952245E-008,6.6138654761223E-008
0.96126357421875,1.0436667117513E-008,5.2183335587565E-008
0.962,2.8758603960608E-008,1.4379301980304E-007
0.9622638671875,3.5245735921818E-008,1.7622867960909E-007
0.963,9.2275449989885E-009,4.6137724994942E-008
0.96326416015625,5.0681569033817E-012,2.5340784516909E-011
0.964,3.2331720507053E-008,1.6165860253526E-007
0.96426435546875,4.3798468519795E-008,2.1899234259898E-007
0.965,1.1483152368008E-008,5.7415761840041E-008
0.9652646484375,4.9411555154789E-012,2.4705777577395E-011
0.966,5.9247538852114E-008,2.9623769426057E-007
0.96626494140625,8.0313045390688E-008,4.0156522695344E-007
0.967,4.9537853150842E-008,2.4768926575421E-007
0.967265234375,3.8576472114923E-008,1.9288236057462E-007
0.968,3.4246702265633E-008,1.7123351132817E-007
0.96826552734375,3.2701022706651E-008,1.6350511353326E-007
0.969,4.2954631409492E-008,2.1477315704746E-007
0.96926572265625,4.6611245595749E-008,2.3305622797875E-007
0.97,2.8109327377637E-008,1.4054663688818E-007
0.970266015625,2.1497625047687E-008,1.0748812523843E-007
0.971,5.6674529811622E-009,2.8337264905811E-008
0.97126630859375,4.5539288929411E-012,2.2769644464705E-011
0.972,1.5960894864929E-009,7.9804474324647E-009
0.9722666015625,2.1659920948657E-009,1.0829960474328E-008
0.973,2.0736704083753E-008,1.0368352041876E-007
0.973266796875,2.7392134418718E-008,1.3696067209359E-007
0.974,2.1613919700078E-008,1.0806959850039E-007
0.97426708984375,1.9538923124286E-008,9.7694615621429E-008
0.975,3.0922833197021E-008,1.546141659851E-007
0.9752673828125,3.5010617489682E-008,1.7505308744841E-007
0.976,9.2656331182972E-009,4.6328165591486E-008
0.97626767578125,4.2241743738525E-012,2.1120871869263E-011
0.977,4.1753642013543E-012,2.0876821006771E-011
0.97726796875,4.1574627275024E-012,2.0787313637512E-011
0.978,1.9267516517383E-008,9.6337582586914E-008
0.9782681640625,2.620904218927E-008,1.3104521094635E-007
0.979,1.143440700415E-008,5.7172035020748E-008
0.97926845703125,6.1027768654078E-009,3.0513884327039E-008
0.98,8.7884738685839E-009,4.394236934292E-008
0.98026875,9.7563092827934E-009,4.8781546413967E-008
0.981,1.9507530732549E-008,9.7537653662744E-008
0.98126904296875,2.3029967076409E-008,1.1514983538205E-007
0.982,6.1204321399406E-009,3.0602160699703E-008
0.98226923828125,3.8151780096328E-012,1.9075890048164E-011
0.983,6.414929674611E-008,3.2074648373055E-007
0.98326953125,8.7375540528107E-008,4.3687770264053E-007
0.984,3.8114636801347E-008,1.9057318400674E-007
0.98426982421875,2.0249663973954E-008,1.0124831986977E-007
0.985,1.9005539670455E-008,9.5027698352276E-008
0.9852701171875,1.8551918674205E-008,9.2759593371027E-008
0.986,1.1196053365115E-008,5.5980266825573E-008
0.9862703125,8.5229790219317E-009,4.2614895109659E-008
0.987,9.0641293991245E-009,4.5320646995623E-008
0.98727060546875,9.2598087824194E-009,4.6299043912097E-008
0.988,1.2742684953033E-008,6.3713424765164E-008
0.9882708984375,1.4008635559658E-008,7.0043177798289E-008
0.989,4.2942687662606E-008,2.1471343831303E-007
0.98927119140625,5.3477541792016E-008,2.6738770896008E-007
0.99,1.4293416124346E-008,7.1467080621729E-008
0.990271484375,3.2570680884148E-012,1.6285340442074E-011
0.991,5.7800793893712E-009,2.8900396946856E-008
0.9912716796875,7.8870137678118E-009,3.9435068839059E-008
0.992,2.1121280036788E-009,1.0560640018394E-008
0.99227197265625,3.113640033072E-012,1.556820016536E-011
0.993,3.0621778786721E-012,1.531088939336E-011
0.993272265625,3.0428987247967E-012,1.5214493623984E-011
0.994,6.5516711081275E-010,3.2758355540637E-009
0.99427255859375,8.9360878418049E-010,4.4680439209024E-009
0.995,1.3400170681623E-009,6.7000853408115E-009
0.99527275390625,1.5031646643078E-009,7.5158233215391E-009
0.996,7.6016354318455E-009,3.8008177159228E-008
0.996273046875,9.8336918720228E-009,4.9168459360114E-008
0.997,2.3425367288248E-008,1.1712683644124E-007
0.99727333984375,2.840243747866E-008,1.420121873933E-007
0.998,7.6249812585802E-009,3.8124906292901E-008
0.9982736328125,2.6864550394002E-012,1.3432275197001E-011
0.999,7.6866301001426E-009,3.8433150500713E-008
0.99927392578125,1.0505290526782E-008,5.252645263391E-008
1,2.8235057671069E-009,1.4117528835535E-008
1.0002741210938,2.5455257083942E-012,1.2727628541971E-011
1.001,8.8636372713121E-009,4.4318186356561E-008
1.0012744140625,1.2130968812976E-008,6.0654844064879E-008
1.002,3.2733112973987E-009,1.6366556486993E-008
1.0022747070312,2.422298664232E-012,1.211149332116E-011
1.003,2.4120194554735E-008,1.2060097277368E-007
1.003275,3.3017648565214E-008,1.6508824282607E-007
1.004,8.9072632490946E-009,4.4536316245473E-008
1.0042751953125,2.2965246733641E-012,1.148262336682E-011
1.005,4.0416466201178E-009,2.0208233100589E-008
1.0052754882813,5.5349458389445E-009,2.7674729194722E-008
1.006,2.5231197613217E-009,1.2615598806609E-008
1.00627578125,1.4077364164828E-009,7.0386820824141E-009
1.007,1.0197082054101E-008,5.0985410270503E-008
1.0072759765625,1.3449180523228E-008,6.7245902616141E-008
1.008,3.6375972319433E-009,1.8187986159716E-008
1.0082762695312,2.0501605764013E-012,1.0250802882006E-011
1.009,2.0056063613925E-012,1.0028031806962E-011
1.0092765625,1.9885783734476E-012,9.9428918672382E-012
1.01,8.2642546024757E-009,4.1321273012378E-008
1.0102768554688,1.1326024534029E-008,5.6630122670145E-008
1.011,1.3287620798779E-008,6.6438103993894E-008
1.0112771484375,1.401154196563E-008,7.0057709828148E-008
1.012,4.9502885523073E-009,2.4751442761537E-008
1.0122774414062,1.5851557674082E-009,7.925778837041E-009
1.013,5.4847257983323E-009,2.7423628991661E-008
1.013277734375,6.931160669136E-009,3.465580334568E-008
1.014,5.1828610358261E-009,2.591430517913E-008
1.0142779296875,4.5320124529557E-009,2.2660062264779E-008
1.015,5.7543810918163E-009,2.8771905459081E-008
1.0152782226563,6.205961124962E-009,3.102980562481E-008
1.016,8.9296110087702E-009,4.4648055043851E-008
1.016278515625,9.9370584864205E-009,4.9685292432103E-008
1.017,1.4326968681538E-008,7.1634843407689E-008
1.0172788085937,1.5950172754731E-008,7.9750863773654E-008
1.018,8.4325759798979E-009,4.2162879899489E-008
1.0182790039062,5.6394611370907E-009,2.8197305685454E-008
1.019,2.8980033581219E-009,1.4490016790609E-008
1.019279296875,1.8798824342039E-009,9.3994121710193E-009
1.02,4.6435047102461E-009,2.3217523551231E-008
1.0202795898438,5.6957303806449E-009,2.8478651903224E-008
1.021,6.1974862763794E-009,3.0987431381897E-008
1.0212797851563,6.3877903123721E-009,3.1938951561861E-008
1.022,1.754983321317E-009,8.7749166065848E-009
1.022280078125,1.2485230679865E-012,6.2426153399327E-012
1.023,1.2238164821071E-012,6.1190824105355E-012
1.0232803710937,1.2141958182366E-012,6.070979091183E-012
1.024,1.1895154806737E-012,5.9475774033684E-012
1.0242806640625,1.1798912595086E-012,5.899456297543E-012
1.025,6.2316758539622E-009,3.1158379269811E-008
1.025280859375,8.5921590212983E-009,4.2960795106492E-008
1.026,5.3740390666194E-009,2.6870195333097E-008
1.0262811523438,4.1521432925801E-009,2.07607164629E-008
1.027,6.9486961592973E-009,3.4743480796487E-008
1.0272815429687,8.0058563849893E-009,4.0029281924946E-008
1.028,7.6400072756536E-009,3.8200036378268E-008
1.0282817382812,7.5013356401397E-009,3.7506678200698E-008
1.029,3.6767099149444E-009,1.8383549574722E-008
1.02928203125,2.2230130363813E-009,1.1115065181906E-008
1.03,1.7214074856954E-009,8.6070374284771E-009
1.0302823242188,1.5302738365343E-009,7.6513691826717E-009
1.031,4.2218022407816E-010,2.1109011203908E-009
1.0312826171875,9.394715401666E-013,4.697357700833E-012
1.032,2.7209963046534E-009,1.3604981523267E-008
1.0322828125,3.7534512644187E-009,1.8767256322093E-008
1.033,6.9734059626719E-009,3.4867029813359E-008
1.0332831054687,8.1939091024706E-009,4.0969545512353E-008
1.034,2.2572200243663E-009,1.1286100121831E-008
1.0342833984375,8.3721433516357E-013,4.1860716758179E-012
1.035,6.6259259504178E-009,3.3129629752089E-008
1.03528359375,9.1384595807194E-009,4.5692297903597E-008
1.036,2.5157453564599E-009,1.25787267823E-008
1.0362838867188,7.6880793889631E-013,3.8440396944815E-012
1.037,7.4460111363661E-013,3.7230055681831E-012
1.0372841796875,7.3499973829446E-013,3.6749986914723E-012
1.038,7.1083146543274E-013,3.5541573271637E-012
1.038284375,7.0123561866954E-013,3.5061780933477E-012
1.039,3.4831212006847E-009,1.7415606003424E-008
1.0392846679688,4.7994195542333E-009,2.3997097771166E-008
1.04,1.7358517069467E-009,8.6792585347333E-009
1.0402849609375,5.7976869808476E-010,2.8988434904238E-009
1.041,3.9300114378737E-009,1.9650057189368E-008
1.0412852539063,5.2296044398314E-009,2.6148022199157E-008
1.042,1.8894323493278E-009,9.4471617466388E-009
1.042285546875,5.9178542381542E-010,2.9589271190771E-009
1.043,1.0181470344923E-009,5.0907351724617E-009
1.0432858398437,1.1836023429773E-009,5.9180117148863E-009
1.044,3.8620343290655E-009,1.9310171645328E-008
1.0442861328125,4.9026062884521E-009,2.451303144226E-008
1.045,2.2144397490442E-009,1.1072198745221E-008
1.045286328125,1.1679302102515E-009,5.8396510512575E-009
1.046,3.0388724758164E-009,1.5194362379082E-008
1.0462866210938,3.766343753293E-009,1.8831718766465E-008
1.047,1.0558864317827E-009,5.2794321589133E-009
1.0472869140625,5.1640735832705E-013,2.5820367916353E-012
1.048,5.0418797171273E-013,2.5209398585637E-012
1.0482872070312,4.9926947049685E-013,2.4963473524843E-012
1.049,2.689602034072E-009,1.344801017036E-008
1.0492874023438,3.7357899869602E-009,1.8678949934801E-008
1.05,2.1478724915366E-009,1.0739362457683E-008
1.0502876953125,1.5282196304003E-009,7.6410981520017E-009
1.051,1.0647066248955E-009,5.3235331244775E-009
1.0512879882813,8.8425487701624E-010,4.4212743850812E-009
1.052,2.4818960946119E-010,1.2409480473059E-009
1.0522881835938,4.3047273781262E-013,2.1523636890631E-012
1.053,4.1837834498933E-013,2.0918917249467E-012
1.0532884765625,4.134805366075E-013,2.0674026830375E-012
1.054,4.0141005581792E-013,2.0070502790896E-012
1.0542887695312,3.9651482279297E-013,1.9825741139649E-012
1.055,9.0869941072659E-010,4.5434970536329E-009
1.0552890625,1.2611785466412E-009,6.3058927332062E-009
1.056,8.8797434310619E-010,4.4398717155309E-009
1.0562892578125,7.4278153428624E-010,3.7139076714312E-009
1.057,4.9607288105095E-010,2.4803644052547E-009
1.0572896484375,3.9989636808914E-010,1.9994818404457E-009
1.058,1.7680010105818E-010,8.8400050529091E-010
1.0582899414062,9.0055162204016E-011,4.5027581102008E-010
1.059,2.5398929994858E-011,1.2699464997429E-010
1.0592901367187,3.1173041657473E-013,1.5586520828737E-012
1.06,2.32495230056E-009,1.16247615028E-008
1.0602904296875,3.2528868444873E-009,1.6264434222436E-008
1.061,9.2920396248958E-010,4.6460198124479E-009
1.0612907226563,2.9051473858164E-013,1.4525736929082E-012
1.062,1.313682195149E-009,6.5684109757452E-009
1.062291015625,1.8395082327859E-009,9.1975411639293E-009
1.063,5.2652354068624E-010,2.6326177034312E-009
1.0632912109375,2.7667933037066E-013,1.3833966518533E-012
1.064,4.8409040016889E-010,2.4204520008444E-009
1.0642915039062,6.7778907947766E-010,3.3889453973883E-009
1.065,1.9416898214627E-010,9.7084491073135E-010
1.065291796875,2.6258547718395E-013,1.3129273859197E-012
1.066,6.8507574047501E-010,3.4253787023751E-009
1.0662919921875,9.5990876243443E-010,4.7995438121721E-009
1.067,1.3093233914731E-009,6.5466169573655E-009
1.0672922851563,1.4494360329923E-009,7.2471801649617E-009
1.068,5.8195067017094E-010,2.9097533508547E-009
1.068292578125,2.3305032287564E-010,1.1652516143782E-009
1.069,6.7040092106014E-011,3.3520046053007E-010
1.0692928710937,2.3512202593865E-013,1.1756101296932E-012
1.07,2.3943066689999E-010,1.1971533345E-009
1.0702930664063,3.3563487914234E-010,1.6781743957117E-009
1.071,1.985484482161E-010,9.927422410805E-010
1.071293359375,1.4330382863116E-010,7.1651914315579E-010
1.072,4.1311700772509E-011,2.0655850386254E-010
1.0722936523438,2.1455076030311E-013,1.0727538015156E-012
1.073,2.2443837513866E-010,1.1221918756933E-009
1.0732939453125,3.1463150519399E-010,1.57315752597E-009
1.074,4.9758322701088E-010,2.4879161350544E-009
1.0742942382812,5.7130148155046E-010,2.8565074077523E-009
1.075,2.9647718677978E-010,1.4823859338989E-009
1.07529453125,1.855335388855E-010,9.2766769442752E-010
1.076,3.0876472731068E-010,1.5438236365534E-009
1.0762948242188,3.5837359388027E-010,1.7918679694014E-009
1.077,1.0316803082086E-010,5.1584015410431E-010
1.0772950195313,1.8057985648148E-013,9.0289928240739E-013
1.078,1.2661351353599E-010,6.3306756767997E-010
1.0782953125,1.7756292341208E-010,8.878146170604E-010
1.079,2.8710102405701E-010,1.4355051202851E-009
1.0792956054687,3.3116180017042E-010,1.6558090008521E-009
1.08,9.5304927275441E-011,4.7652463637721E-010
1.0802958007813,1.608985175208E-013,8.0449258760399E-013
1.081,1.5735697868351E-013,7.8678489341757E-013
1.08129609375,1.5581398111075E-013,7.7906990555373E-013
1.082,3.6795267461266E-010,1.8397633730633E-009
1.0822963867188,5.1771923052099E-010,2.5885961526049E-009
1.083,1.5006824837325E-010,7.5034124186626E-010
1.0832966796875,1.4566705425035E-013,7.2833527125177E-013
1.084,4.7409434147353E-011,2.3704717073676E-010
1.084296875,6.6635778768004E-011,3.3317889384002E-010
1.085,1.9383177117435E-011,9.6915885587177E-011
1.0852971679688,1.3552990371489E-013,6.7764951857444E-013
1.086,2.2079436022406E-010,1.1039718011203E-009
1.0862974609375,3.1067511771957E-010,1.5533755885979E-009
1.087,9.0080549977939E-011,4.504027498897E-010
1.08729765625,1.2561036235286E-013,6.2805181176428E-013
1.088,1.1108070627508E-011,5.5540353137542E-011
1.088298046875,1.5574333457438E-011,7.7871667287191E-011
1.089,4.5900268753107E-012,2.2950134376553E-011
1.0892983398438,1.1559001353867E-013,5.7795006769337E-013
1.09,7.8509417633903E-011,3.9254708816952E-010
1.0902986328125,1.1041222357163E-010,5.5206111785815E-010
1.091,3.2036907032959E-011,1.6018453516479E-010
1.091298828125,1.0576411311792E-013,5.2882056558962E-013
1.092,1.0232965817197E-013,5.1164829085983E-013
1.0922991210938,1.0082919491365E-013,5.0414597456826E-013
1.093,9.7320800792859E-014,4.866040039643E-013
1.0932994140625,9.5860604113556E-014,4.7930302056778E-013
1.094,4.1686518366871E-010,2.0843259183436E-009
1.094299609375,5.8571380454364E-010,2.9285690227182E-009
1.095,1.858790679726E-010,9.2939533986297E-010
1.0952999023438,2.3650487841233E-011,1.1825243920616E-010
1.096,6.8696687153654E-012,3.4348343576827E-011
1.0963001953125,8.1174418546674E-014,4.0587209273337E-013
1.097,1.1658826931551E-010,5.8294134657754E-010
1.0973004882813,1.6350688561633E-010,8.1753442808166E-010
1.098,4.7031068467963E-011,2.3515534233981E-010
1.0983006835938,7.1484716318616E-014,3.5742358159308E-013
1.099,3.1790579814071E-010,1.5895289907036E-009
1.0993009765625,4.4500642676332E-010,2.2250321338166E-009
1.1,1.2729956923855E-010,6.3649784619277E-010
1.1003012695313,6.229059468632E-014,3.114529734316E-013
1.1006026367188,0,0
